as_of_jst,generated_at_utc,provider_name,newest_completed_window_end_jst,snapshot_lag_business_days,used_fallback_adjustment,run_status,notes
2026-05-08T08:00:00+09:00,2026-05-08T08:20:52Z,alpha_vantage,2026-05-08T08:00:00+09:00,0,False,idempotent_skip,
2026-05-08T08:00:00+09:00,2026-05-08T12:06:38Z,alpha_vantage,2026-05-08T08:00:00+09:00,0,False,idempotent_skip,
2026-05-11T08:00:00+09:00,2026-05-11T08:29:36Z,alpha_vantage,2026-05-11T08:00:00+09:00,0,False,ok,
2026-05-11T08:00:00+09:00,2026-05-11T10:38:03Z,alpha_vantage,2026-05-11T08:00:00+09:00,0,False,idempotent_skip,
2026-05-11T08:00:00+09:00,2026-05-11T13:42:13Z,alpha_vantage,2026-05-11T08:00:00+09:00,0,False,idempotent_skip,
2026-05-12T08:00:00+09:00,2026-05-12T07:48:16Z,alpha_vantage,2026-05-12T08:00:00+09:00,0,False,ok,
2026-05-12T08:00:00+09:00,2026-05-12T09:37:33Z,alpha_vantage,2026-05-12T08:00:00+09:00,0,False,idempotent_skip,
2026-05-12T08:00:00+09:00,2026-05-12T13:02:20Z,alpha_vantage,2026-05-12T08:00:00+09:00,0,False,idempotent_skip,
2026-05-13T08:00:00+09:00,2026-05-13T07:54:54Z,alpha_vantage,2026-05-13T08:00:00+09:00,0,False,ok,
2026-05-13T08:00:00+09:00,2026-05-13T09:43:54Z,alpha_vantage,2026-05-13T08:00:00+09:00,0,False,idempotent_skip,
2026-05-13T08:00:00+09:00,2026-05-13T13:08:16Z,alpha_vantage,2026-05-13T08:00:00+09:00,0,False,idempotent_skip,
2026-05-14T08:00:00+09:00,2026-05-14T07:48:04Z,alpha_vantage,2026-05-14T08:00:00+09:00,0,False,ok,
2026-05-14T08:00:00+09:00,2026-05-14T09:33:47Z,alpha_vantage,2026-05-14T08:00:00+09:00,0,False,idempotent_skip,
2026-05-14T08:00:00+09:00,2026-05-14T12:22:56Z,alpha_vantage,2026-05-14T08:00:00+09:00,0,False,idempotent_skip,
2026-05-15T08:00:00+09:00,2026-05-15T08:07:53Z,alpha_vantage,2026-05-15T08:00:00+09:00,0,False,ok,
2026-05-15T08:00:00+09:00,2026-05-15T09:47:08Z,alpha_vantage,2026-05-15T08:00:00+09:00,0,False,idempotent_skip,
2026-05-15T08:00:00+09:00,2026-05-15T12:28:32Z,alpha_vantage,2026-05-15T08:00:00+09:00,0,False,idempotent_skip,
2026-05-18T08:00:00+09:00,2026-05-18T08:49:34Z,alpha_vantage,2026-05-18T08:00:00+09:00,0,False,ok,
2026-05-18T08:00:00+09:00,2026-05-18T11:06:30Z,alpha_vantage,2026-05-18T08:00:00+09:00,0,False,idempotent_skip,
2026-05-18T08:00:00+09:00,2026-05-18T14:27:30Z,alpha_vantage,2026-05-18T08:00:00+09:00,0,False,idempotent_skip,
2026-05-19T08:00:00+09:00,2026-05-19T08:33:55Z,alpha_vantage,2026-05-19T08:00:00+09:00,0,False,ok,
2026-05-19T08:00:00+09:00,2026-05-19T10:36:54Z,alpha_vantage,2026-05-19T08:00:00+09:00,0,False,idempotent_skip,
2026-05-19T08:00:00+09:00,2026-05-19T13:52:44Z,alpha_vantage,2026-05-19T08:00:00+09:00,0,False,idempotent_skip,
2026-05-20T08:00:00+09:00,2026-05-20T08:32:00Z,alpha_vantage,2026-05-20T08:00:00+09:00,0,False,ok,
2026-05-20T08:00:00+09:00,2026-05-20T10:24:07Z,alpha_vantage,2026-05-20T08:00:00+09:00,0,False,idempotent_skip,
2026-05-20T08:00:00+09:00,2026-05-20T13:35:17Z,alpha_vantage,2026-05-20T08:00:00+09:00,0,False,idempotent_skip,
2026-05-21T08:00:00+09:00,2026-05-21T08:39:18Z,alpha_vantage,2026-05-21T08:00:00+09:00,0,False,ok,
2026-05-21T08:00:00+09:00,2026-05-21T10:39:30Z,alpha_vantage,2026-05-21T08:00:00+09:00,0,False,idempotent_skip,
2026-05-21T08:00:00+09:00,2026-05-21T14:02:39Z,alpha_vantage,2026-05-21T08:00:00+09:00,0,False,idempotent_skip,
2026-05-22T08:00:00+09:00,2026-05-22T08:27:12Z,alpha_vantage,2026-05-22T08:00:00+09:00,0,False,ok,
2026-05-22T08:00:00+09:00,2026-05-22T10:24:09Z,alpha_vantage,2026-05-22T08:00:00+09:00,0,False,idempotent_skip,
2026-05-22T08:00:00+09:00,2026-05-22T13:26:57Z,alpha_vantage,2026-05-22T08:00:00+09:00,0,False,idempotent_skip,
2026-05-25T08:00:00+09:00,2026-05-25T11:09:38Z,alpha_vantage,2026-05-25T08:00:00+09:00,0,False,ok,
2026-05-25T08:00:00+09:00,2026-05-25T13:56:51Z,alpha_vantage,2026-05-25T08:00:00+09:00,0,False,idempotent_skip,
2026-05-26T08:00:00+09:00,2026-05-26T08:37:31Z,alpha_vantage,2026-05-26T08:00:00+09:00,0,False,ok,
2026-05-26T08:00:00+09:00,2026-05-26T13:51:03Z,alpha_vantage,2026-05-26T08:00:00+09:00,0,False,idempotent_skip,
2026-05-27T08:00:00+09:00,2026-05-27T08:42:48Z,alpha_vantage,2026-05-27T08:00:00+09:00,0,False,ok,
2026-05-27T08:00:00+09:00,2026-05-27T10:54:54Z,alpha_vantage,2026-05-27T08:00:00+09:00,0,False,idempotent_skip,
2026-05-27T08:00:00+09:00,2026-05-27T14:23:45Z,alpha_vantage,2026-05-27T08:00:00+09:00,0,False,idempotent_skip,
2026-05-28T08:00:00+09:00,2026-05-28T08:49:31Z,alpha_vantage,2026-05-28T08:00:00+09:00,0,False,ok,
2026-05-28T08:00:00+09:00,2026-05-28T10:55:26Z,alpha_vantage,2026-05-28T08:00:00+09:00,0,False,idempotent_skip,
2026-05-28T08:00:00+09:00,2026-05-28T14:34:08Z,alpha_vantage,2026-05-28T08:00:00+09:00,0,False,idempotent_skip,
2026-05-29T08:00:00+09:00,2026-05-29T08:47:35Z,alpha_vantage,2026-05-29T08:00:00+09:00,0,False,ok,
2026-05-29T08:00:00+09:00,2026-05-29T10:45:01Z,alpha_vantage,2026-05-29T08:00:00+09:00,0,False,idempotent_skip,
2026-05-29T08:00:00+09:00,2026-05-29T13:54:45Z,alpha_vantage,2026-05-29T08:00:00+09:00,0,False,idempotent_skip,
2026-06-01T08:00:00+09:00,2026-06-01T10:27:56Z,alpha_vantage,2026-06-01T08:00:00+09:00,0,False,ok,
2026-06-01T08:00:00+09:00,2026-06-01T12:36:09Z,alpha_vantage,2026-06-01T08:00:00+09:00,0,False,idempotent_skip,
2026-06-01T08:00:00+09:00,2026-06-01T16:34:04Z,alpha_vantage,2026-06-01T08:00:00+09:00,1,True,idempotent_skip,
2026-06-02T08:00:00+09:00,2026-06-02T09:15:37Z,alpha_vantage,2026-06-02T08:00:00+09:00,0,False,ok,
2026-06-02T08:00:00+09:00,2026-06-02T11:16:53Z,alpha_vantage,2026-06-02T08:00:00+09:00,0,False,idempotent_skip,
2026-06-02T08:00:00+09:00,2026-06-02T14:47:03Z,alpha_vantage,2026-06-02T08:00:00+09:00,0,False,idempotent_skip,
2026-06-03T08:00:00+09:00,2026-06-03T09:59:55Z,alpha_vantage,2026-06-03T08:00:00+09:00,0,False,ok,
2026-06-03T08:00:00+09:00,2026-06-03T11:55:40Z,alpha_vantage,2026-06-03T08:00:00+09:00,0,False,idempotent_skip,
2026-06-03T08:00:00+09:00,2026-06-03T15:25:45Z,alpha_vantage,2026-06-03T08:00:00+09:00,1,True,idempotent_skip,
2026-06-04T08:00:00+09:00,2026-06-04T08:55:38Z,alpha_vantage,2026-06-04T08:00:00+09:00,0,False,ok,
2026-06-04T08:00:00+09:00,2026-06-04T10:38:03Z,alpha_vantage,2026-06-04T08:00:00+09:00,0,False,idempotent_skip,
2026-06-04T08:00:00+09:00,2026-06-04T13:55:09Z,alpha_vantage,2026-06-04T08:00:00+09:00,0,False,idempotent_skip,
2026-06-05T08:00:00+09:00,2026-06-05T08:48:44Z,alpha_vantage,2026-06-05T08:00:00+09:00,0,False,ok,
2026-06-05T08:00:00+09:00,2026-06-05T10:45:23Z,alpha_vantage,2026-06-05T08:00:00+09:00,0,False,idempotent_skip,
2026-06-05T08:00:00+09:00,2026-06-05T13:50:27Z,alpha_vantage,2026-06-05T08:00:00+09:00,0,False,idempotent_skip,
2026-06-08T08:00:00+09:00,2026-06-08T09:27:43Z,alpha_vantage,2026-06-08T08:00:00+09:00,0,False,ok,
2026-06-08T08:00:00+09:00,2026-06-08T11:56:46Z,alpha_vantage,2026-06-08T08:00:00+09:00,0,False,idempotent_skip,
2026-06-08T08:00:00+09:00,2026-06-08T14:44:21Z,alpha_vantage,2026-06-08T08:00:00+09:00,0,False,idempotent_skip,
2026-06-09T08:00:00+09:00,2026-06-09T08:35:57Z,alpha_vantage,2026-06-09T08:00:00+09:00,0,False,ok,
2026-06-09T08:00:00+09:00,2026-06-09T10:33:51Z,alpha_vantage,2026-06-09T08:00:00+09:00,0,False,idempotent_skip,
2026-06-09T08:00:00+09:00,2026-06-09T13:41:02Z,alpha_vantage,2026-06-09T08:00:00+09:00,0,False,idempotent_skip,
2026-06-10T08:00:00+09:00,2026-06-10T08:55:49Z,alpha_vantage,2026-06-10T08:00:00+09:00,0,False,ok,
2026-06-10T08:00:00+09:00,2026-06-10T10:55:18Z,alpha_vantage,2026-06-10T08:00:00+09:00,0,False,idempotent_skip,
2026-06-10T08:00:00+09:00,2026-06-10T14:20:01Z,alpha_vantage,2026-06-10T08:00:00+09:00,0,False,idempotent_skip,
2026-06-11T08:00:00+09:00,2026-06-11T09:16:40Z,alpha_vantage,2026-06-11T08:00:00+09:00,0,False,ok,
2026-06-11T08:00:00+09:00,2026-06-11T11:21:44Z,alpha_vantage,2026-06-11T08:00:00+09:00,0,False,idempotent_skip,
2026-06-11T08:00:00+09:00,2026-06-11T14:33:23Z,alpha_vantage,2026-06-11T08:00:00+09:00,0,False,idempotent_skip,
2026-06-12T08:00:00+09:00,2026-06-12T09:05:16Z,alpha_vantage,2026-06-12T08:00:00+09:00,0,False,ok,
2026-06-12T08:00:00+09:00,2026-06-12T11:00:14Z,alpha_vantage,2026-06-12T08:00:00+09:00,0,False,idempotent_skip,
2026-06-12T08:00:00+09:00,2026-06-12T13:59:43Z,alpha_vantage,2026-06-12T08:00:00+09:00,0,False,idempotent_skip,
2026-06-15T08:00:00+09:00,2026-06-15T11:19:19Z,alpha_vantage,2026-06-15T08:00:00+09:00,0,False,ok,
2026-06-15T08:00:00+09:00,2026-06-15T13:11:43Z,alpha_vantage,2026-06-15T08:00:00+09:00,0,False,idempotent_skip,
2026-06-15T08:00:00+09:00,2026-06-15T16:14:00Z,alpha_vantage,2026-06-15T08:00:00+09:00,1,True,idempotent_skip,
2026-06-16T08:00:00+09:00,2026-06-16T10:16:11Z,alpha_vantage,2026-06-16T08:00:00+09:00,0,False,ok,
2026-06-16T08:00:00+09:00,2026-06-16T12:11:12Z,alpha_vantage,2026-06-16T08:00:00+09:00,0,False,idempotent_skip,
2026-06-16T08:00:00+09:00,2026-06-16T15:50:14Z,alpha_vantage,2026-06-16T08:00:00+09:00,1,True,idempotent_skip,
2026-06-17T08:00:00+09:00,2026-06-17T09:56:42Z,alpha_vantage,2026-06-17T08:00:00+09:00,0,False,ok,
2026-06-17T08:00:00+09:00,2026-06-17T11:46:11Z,alpha_vantage,2026-06-17T08:00:00+09:00,0,False,idempotent_skip,
2026-06-17T08:00:00+09:00,2026-06-17T14:23:30Z,alpha_vantage,2026-06-17T08:00:00+09:00,0,False,idempotent_skip,
2026-06-18T08:00:00+09:00,2026-06-18T09:21:02Z,alpha_vantage,2026-06-18T08:00:00+09:00,0,False,ok,
2026-06-18T08:00:00+09:00,2026-06-18T11:08:04Z,alpha_vantage,2026-06-18T08:00:00+09:00,0,False,idempotent_skip,
2026-06-18T08:00:00+09:00,2026-06-18T13:59:40Z,alpha_vantage,2026-06-18T08:00:00+09:00,0,False,idempotent_skip,
2026-06-19T08:00:00+09:00,2026-06-19T09:47:48Z,alpha_vantage,2026-06-19T08:00:00+09:00,0,False,ok,
2026-06-19T08:00:00+09:00,2026-06-19T11:21:09Z,alpha_vantage,2026-06-19T08:00:00+09:00,0,False,idempotent_skip,
2026-06-19T08:00:00+09:00,2026-06-19T13:58:50Z,alpha_vantage,2026-06-19T08:00:00+09:00,0,False,idempotent_skip,
2026-06-22T08:00:00+09:00,2026-06-22T10:45:02Z,alpha_vantage,2026-06-22T08:00:00+09:00,0,False,ok,
2026-06-22T08:00:00+09:00,2026-06-22T12:49:10Z,alpha_vantage,2026-06-22T08:00:00+09:00,0,False,idempotent_skip,
2026-06-22T08:00:00+09:00,2026-06-22T15:48:17Z,alpha_vantage,2026-06-22T08:00:00+09:00,1,True,idempotent_skip,
2026-06-23T08:00:00+09:00,2026-06-23T08:32:52Z,alpha_vantage,2026-06-23T08:00:00+09:00,0,False,ok,
2026-06-23T08:00:00+09:00,2026-06-23T10:35:48Z,alpha_vantage,2026-06-23T08:00:00+09:00,0,False,idempotent_skip,
2026-06-23T08:00:00+09:00,2026-06-23T13:39:20Z,alpha_vantage,2026-06-23T08:00:00+09:00,0,False,idempotent_skip,
2026-06-24T08:00:00+09:00,2026-06-24T08:27:46Z,alpha_vantage,2026-06-24T08:00:00+09:00,0,False,ok,
2026-06-24T08:00:00+09:00,2026-06-24T10:21:43Z,alpha_vantage,2026-06-24T08:00:00+09:00,0,False,idempotent_skip,
2026-06-24T08:00:00+09:00,2026-06-24T13:14:08Z,alpha_vantage,2026-06-24T08:00:00+09:00,0,False,idempotent_skip,
2026-06-25T08:00:00+09:00,2026-06-25T08:27:41Z,alpha_vantage,2026-06-25T08:00:00+09:00,0,False,ok,
2026-06-25T08:00:00+09:00,2026-06-25T10:14:47Z,alpha_vantage,2026-06-25T08:00:00+09:00,0,False,idempotent_skip,
2026-06-25T08:00:00+09:00,2026-06-25T13:12:50Z,alpha_vantage,2026-06-25T08:00:00+09:00,0,False,idempotent_skip,
2026-06-26T08:00:00+09:00,2026-06-26T08:33:49Z,alpha_vantage,2026-06-26T08:00:00+09:00,0,False,ok,
