forecast_id,forecast_batch_id,pair,strategy_kind,as_of_jst,window_end_jst,forecast_direction,expected_close_change_bp,expected_range_low,expected_range_high,primary_question,dominant_state,prob_dormant,prob_setup,prob_fire,prob_expansion,prob_exhaustion,prob_failure,q_dir,q_strength,s_q,temporal_score,grv_raw,grv_lock,alignment,e_star,mismatch_px,mismatch_sem,conviction,urgency,disconfirmer_rule_count,theory_version,engine_version,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
fc_USDJPY_20260916T080000_v1_baseline_prev_day_direction_a73ddd7826786fe1,fb_USDJPY_20260916T080000_v1_bc9bf6c6dec3e149,USDJPY,baseline_prev_day_direction,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,up,47.295108519599495,,,,,,,,,,,,,,,,,,,,,,,0,v2,v2.6,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260916T080000_v1_baseline_random_walk_6f8ddf0206438f48,fb_USDJPY_20260916T080000_v1_bc9bf6c6dec3e149,USDJPY,baseline_random_walk,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,flat,0.0,,,,,,,,,,,,,,,,,,,,,,,0,v2,v2.6,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260916T080000_v1_baseline_simple_technical_1d426b5dec6f4a77,fb_USDJPY_20260916T080000_v1_bc9bf6c6dec3e149,USDJPY,baseline_simple_technical,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,down,-47.57386219581183,,,,,,,,,,,,,,,,,,,,,,,0,v2,v2.6,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260916T080000_v1_ugh_v2_alpha_7971a12660e1e555,fb_USDJPY_20260916T080000_v1_bc9bf6c6dec3e149,USDJPY,ugh_v2_alpha,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,down,-6.876007348098648,153.474375,156.68562500000002,auto,fire,0.05453105621979704,0.17349695633330808,0.3186564034453953,0.13576315500284103,0.06782431341258652,0.249728115586072,negative,1.0,0.6,1.0,0.09,0.0,0.5014648467842753,-0.13785766657928442,-1.131998279442184,0.0,0.3595505108441408,0.8570626600872502,0,v2,v2.6,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260916T080000_v1_ugh_v2_beta_9edc483121ab7865,fb_USDJPY_20260916T080000_v1_bc9bf6c6dec3e149,USDJPY,ugh_v2_beta,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,up,5.326720707717052,153.474375,156.68562500000002,auto,fire,0.054548493349176726,0.17720295440176334,0.31632740905499307,0.13805038812460393,0.06788513023946618,0.24598562482999667,negative,1.0,0.6,1.0,0.09,0.0,0.5014648467842753,0.1045978695664308,-0.8895427432964687,0.0,0.3899462429154684,0.8540230868801175,0,v2,v2.6,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260916T080000_v1_ugh_v2_delta_4ba3e5f8ea8c8594,fb_USDJPY_20260916T080000_v1_bc9bf6c6dec3e149,USDJPY,ugh_v2_delta,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,flat,0.0,153.474375,156.68562500000002,auto,fire,0.05453957071925201,0.17540142016014176,0.31747702048506904,0.1369068339978098,0.0678350369561814,0.24784011768154607,negative,1.0,0.6,1.0,0.09,0.0,0.5014648467842753,-0.011201181668763494,-1.005341794531663,0.0,0.37542895454411307,0.855474815717253,0,v2,v2.6,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260916T080000_v1_ugh_v2_gamma_5ec0927006938b72,fb_USDJPY_20260916T080000_v1_bc9bf6c6dec3e149,USDJPY,ugh_v2_gamma,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,down,-6.269411362505202,153.474375,156.68562500000002,auto,fire,0.054531962748739185,0.17367917792581433,0.31854462926922145,0.13586977148933876,0.06782545367337837,0.24954900489350795,negative,1.0,0.6,1.0,0.09,0.0,0.5014648467842753,-0.1255619842234795,-1.119702597086379,0.0,0.36109197396130627,0.8569085137755337,0,v2,v2.6,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
