evaluation_id,forecast_id,outcome_id,pair,strategy_kind,direction_hit,range_hit,close_error_bp,magnitude_error_bp,state_proxy_hit,mismatch_change_bp,realized_state_proxy,actual_state_change,disconfirmers_hit,disconfirmer_explained,evaluated_at_utc,theory_version,engine_version,schema_version,protocol_version
ev_fc_USDJPY_20260414T080000_v1_baseline_prev_day_direction_7be02a6b5a4929c4_oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657_v1_762e3d76169ec972,fc_USDJPY_20260414T080000_v1_baseline_prev_day_direction_7be02a6b5a4929c4,oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657,USDJPY,baseline_prev_day_direction,False,,42.649311793433355,41.3948427474582,,,,,,False,2026-04-15T06:55:05.842975+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260414T080000_v1_baseline_random_walk_18fc4ce310029693_oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657_v1_d806713d562a64a5,fc_USDJPY_20260414T080000_v1_baseline_random_walk_18fc4ce310029693,oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657,USDJPY,baseline_random_walk,False,,42.02207727044578,42.02207727044578,,,,,,False,2026-04-15T06:55:05.842975+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260414T080000_v1_baseline_simple_technical_64d0c195b8c8ff50_oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657_v1_7a286024e641d056,fc_USDJPY_20260414T080000_v1_baseline_simple_technical_64d0c195b8c8ff50,oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657,USDJPY,baseline_simple_technical,True,,5.979739109008101,5.979739109008101,,,,,,False,2026-04-15T06:55:05.842975+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260414T080000_v1_ugh_c7d806f779504882_oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657_v1_ee015e01a694d66b,fc_USDJPY_20260414T080000_v1_ugh_c7d806f779504882,oc_USDJPY_20260414T080000_20260415T080000_v1_607c80101b1e1657,USDJPY,ugh,True,False,41.83928395721645,41.83928395721645,True,-41.83928395721645,setup,False,,False,2026-04-15T06:55:05.842975+00:00,v1,v1,v1,v1
