outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260916T080000_20260917T080000_v1_2e5997aca7fd16e6,USDJPY,2026-09-16T08:00:00+09:00,2026-09-17T08:00:00+09:00,155.1,156.41,154.86,156.27,up,75.43520309477859,1.549999999999983,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
