evaluation_id,forecast_id,outcome_id,pair,strategy_kind,direction_hit,range_hit,close_error_bp,magnitude_error_bp,state_proxy_hit,state_correctness_hit,mismatch_change_bp,realized_state_proxy,actual_state_change,disconfirmers_hit,disconfirmer_explained,evaluated_at_utc,theory_version,engine_version,schema_version,protocol_version
ev_fc_USDJPY_20260730T080000_v1_baseline_prev_day_direction_a330cda4efd50323_oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff_v1_d2baa9d73217a182,fc_USDJPY_20260730T080000_v1_baseline_prev_day_direction_a330cda4efd50323,oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff,USDJPY,baseline_prev_day_direction,True,,210.01235064792857,210.01235064792857,,,,,,,False,2026-07-31T07:55:37.707453+00:00,v2,v2.5,v1,v1
ev_fc_USDJPY_20260730T080000_v1_baseline_random_walk_4e43b5df8ad0c796_oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff_v1_46f551e1eaf8301a,fc_USDJPY_20260730T080000_v1_baseline_random_walk_4e43b5df8ad0c796,oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff,USDJPY,baseline_random_walk,False,,236.8710980536176,236.8710980536176,,,,,,,False,2026-07-31T07:55:37.707453+00:00,v2,v2.5,v1,v1
ev_fc_USDJPY_20260730T080000_v1_baseline_simple_technical_5a842934435d1051_oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff_v1_4893beccc03be450,fc_USDJPY_20260730T080000_v1_baseline_simple_technical_5a842934435d1051,oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff,USDJPY,baseline_simple_technical,False,,259.65976982785696,214.0824262793782,,,,,,,False,2026-07-31T07:55:37.707453+00:00,v2,v2.5,v1,v1
ev_fc_USDJPY_20260730T080000_v1_ugh_v2_alpha_8f732a1b44dbf091_oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff_v1_782770134fd76d0a,fc_USDJPY_20260730T080000_v1_ugh_v2_alpha_8f732a1b44dbf091,oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff,USDJPY,ugh_v2_alpha,False,False,243.26383365881273,230.47836244842247,True,False,-243.26383365881273,failure,False,,False,2026-07-31T07:55:37.707453+00:00,v2,v2.5,v1,v1
ev_fc_USDJPY_20260730T080000_v1_ugh_v2_beta_5371037428bb1256_oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff_v1_dfada0823c9b6271,fc_USDJPY_20260730T080000_v1_ugh_v2_beta_5371037428bb1256,oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff,USDJPY,ugh_v2_beta,False,False,236.8710980536176,236.8710980536176,True,False,-236.8710980536176,failure,False,,False,2026-07-31T07:55:37.707453+00:00,v2,v2.5,v1,v1
ev_fc_USDJPY_20260730T080000_v1_ugh_v2_delta_bb61efcf1ee180ce_oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff_v1_5538f54da5d2fdf0,fc_USDJPY_20260730T080000_v1_ugh_v2_delta_bb61efcf1ee180ce,oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff,USDJPY,ugh_v2_delta,False,False,236.8710980536176,236.8710980536176,True,False,-236.8710980536176,failure,False,,False,2026-07-31T07:55:37.707453+00:00,v2,v2.5,v1,v1
ev_fc_USDJPY_20260730T080000_v1_ugh_v2_gamma_fcb7b1c54051f4b8_oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff_v1_d048b5756621ab9f,fc_USDJPY_20260730T080000_v1_ugh_v2_gamma_fcb7b1c54051f4b8,oc_USDJPY_20260730T080000_20260731T080000_v1_97bcc2f8c47defff,USDJPY,ugh_v2_gamma,False,False,242.9971538076298,230.74504229960542,True,False,-242.9971538076298,failure,False,,False,2026-07-31T07:55:37.707453+00:00,v2,v2.5,v1,v1
