outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260731T080000_20260803T080000_v1_16a52e625f2979fa,USDJPY,2026-07-31T08:00:00+09:00,2026-08-03T08:00:00+09:00,159.47,160.87,157.57,157.57,down,-119.14466670847217,3.3000000000000114,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
