evaluation_id,forecast_id,outcome_id,pair,strategy_kind,direction_hit,range_hit,close_error_bp,magnitude_error_bp,state_proxy_hit,mismatch_change_bp,realized_state_proxy,actual_state_change,disconfirmers_hit,disconfirmer_explained,evaluated_at_utc,theory_version,engine_version,schema_version,protocol_version
ev_fc_USDJPY_20260324T080000_v1_baseline_prev_day_direction_525492972ccd36d3_oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3_v1_9ced040684e4150f,fc_USDJPY_20260324T080000_v1_baseline_prev_day_direction_525492972ccd36d3,oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3,USDJPY,baseline_prev_day_direction,False,,66.66126081267619,32.57250378975968,,,,,,False,2026-03-24T23:22:18.370102+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260324T080000_v1_baseline_random_walk_46e622519741f924_oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3_v1_c0f54ecfd4cf679a,fc_USDJPY_20260324T080000_v1_baseline_random_walk_46e622519741f924,oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3,USDJPY,baseline_random_walk,False,,17.044378511458255,17.044378511458255,,,,,,False,2026-03-24T23:22:18.370102+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260324T080000_v1_baseline_simple_technical_fcaf461a9a0288ce_oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3_v1_810797cadf09cea7,fc_USDJPY_20260324T080000_v1_baseline_simple_technical_fcaf461a9a0288ce,oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3,USDJPY,baseline_simple_technical,True,,25.155792735563573,25.155792735563573,,,,,,False,2026-03-24T23:22:18.370102+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260324T080000_v1_ugh_89ba71f939ac3a30_oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3_v1_a561f5d48a6d8431,fc_USDJPY_20260324T080000_v1_ugh_89ba71f939ac3a30,oc_USDJPY_20260324T080000_20260325T080000_v1_280b854970ab67e3,USDJPY,ugh,True,True,16.810503511458254,16.810503511458254,True,16.810503511458254,setup,False,,False,2026-03-24T23:22:18.370102+00:00,v1,v1,v1,v1
