outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260714T080000_20260715T080000_v1_d337197eff190dea,USDJPY,2026-07-14T08:00:00+09:00,2026-07-15T08:00:00+09:00,162.42,162.46,161.62,162.23,down,-11.698066740549054,0.8400000000000034,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
