outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260701T080000_20260702T080000_v1_4c419fe110091ef1,USDJPY,2026-07-01T08:00:00+09:00,2026-07-02T08:00:00+09:00,162.52,162.83,162.28,162.56,up,2.4612355402407116,0.5500000000000114,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
