outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260909T080000_20260910T080000_v1_4680341ddb889d3b,USDJPY,2026-09-09T08:00:00+09:00,2026-09-10T08:00:00+09:00,153.99,153.99,152.92,153.54,down,-29.222676797195728,1.0700000000000216,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
