outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260601T080000_20260602T080000_v1_f179ecde5ae77ffb,USDJPY,2026-06-01T08:00:00+09:00,2026-06-02T08:00:00+09:00,159.3,159.76,159.21,159.65,up,21.971123666038558,0.549999999999983,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
