slice_dimension,strategy_kind,label,observation_count,direction_hit_count,direction_hit_rate,range_hit_count,range_hit_rate,state_proxy_hit_count,state_proxy_hit_rate,mean_close_error_bp,median_close_error_bp,mean_magnitude_error_bp
regime_label,baseline_prev_day_direction,choppy,1,0,0.0,,,,,47.99,47.99,24.29
regime_label,baseline_prev_day_direction,trending,3,3,1.0,,,,,10.63,13.12,10.63
regime_label,baseline_random_walk,choppy,4,0,0.0,,,,,16.21,13.42,16.21
regime_label,baseline_simple_technical,choppy,1,0,0.0,,,,,50.0,50.0,22.28
regime_label,baseline_simple_technical,trending,3,3,1.0,,,,,5.91,2.24,5.91
regime_label,ugh_v2_alpha,choppy,1,0,0.0,0,0.0,0,0.0,43.46,43.46,28.81
regime_label,ugh_v2_alpha,trending,3,3,1.0,2,0.6667,0,0.0,6.86,7.86,6.86
regime_label,ugh_v2_beta,choppy,1,0,0.0,0,0.0,0,0.0,44.26,44.26,28.01
regime_label,ugh_v2_beta,trending,3,3,1.0,2,0.6667,0,0.0,7.3,8.97,7.3
regime_label,ugh_v2_delta,choppy,1,0,0.0,0,0.0,0,0.0,43.89,43.89,28.39
regime_label,ugh_v2_delta,trending,3,3,1.0,2,0.6667,0,0.0,7.1,8.43,7.1
regime_label,ugh_v2_gamma,choppy,1,0,0.0,0,0.0,0,0.0,43.0,43.0,29.27
regime_label,ugh_v2_gamma,trending,3,3,1.0,2,0.6667,0,0.0,6.9,7.32,6.9
volatility_label,baseline_prev_day_direction,low,3,3,1.0,,,,,10.63,13.12,10.63
volatility_label,baseline_prev_day_direction,normal,1,0,0.0,,,,,47.99,47.99,24.29
volatility_label,baseline_random_walk,low,3,0,0.0,,,,,9.57,11.85,9.57
volatility_label,baseline_random_walk,normal,1,0,0.0,,,,,36.14,36.14,36.14
volatility_label,baseline_simple_technical,low,3,3,1.0,,,,,5.91,2.24,5.91
volatility_label,baseline_simple_technical,normal,1,0,0.0,,,,,50.0,50.0,22.28
volatility_label,ugh_v2_alpha,low,3,3,1.0,2,0.6667,0,0.0,6.86,7.86,6.86
volatility_label,ugh_v2_alpha,normal,1,0,0.0,0,0.0,0,0.0,43.46,43.46,28.81
volatility_label,ugh_v2_beta,low,3,3,1.0,2,0.6667,0,0.0,7.3,8.97,7.3
volatility_label,ugh_v2_beta,normal,1,0,0.0,0,0.0,0,0.0,44.26,44.26,28.01
volatility_label,ugh_v2_delta,low,3,3,1.0,2,0.6667,0,0.0,7.1,8.43,7.1
volatility_label,ugh_v2_delta,normal,1,0,0.0,0,0.0,0,0.0,43.89,43.89,28.39
volatility_label,ugh_v2_gamma,low,3,3,1.0,2,0.6667,0,0.0,6.9,7.32,6.9
volatility_label,ugh_v2_gamma,normal,1,0,0.0,0,0.0,0,0.0,43.0,43.0,29.27
intervention_risk,baseline_prev_day_direction,low,4,3,0.75,,,,,19.97,14.37,14.04
intervention_risk,baseline_random_walk,low,4,0,0.0,,,,,16.21,13.42,16.21
intervention_risk,baseline_simple_technical,low,4,3,0.75,,,,,16.93,8.77,10.0
intervention_risk,ugh_v2_alpha,low,4,3,0.75,2,0.5,0,0.0,16.01,8.18,12.35
intervention_risk,ugh_v2_beta,low,4,3,0.75,2,0.5,0,0.0,16.54,9.39,12.48
intervention_risk,ugh_v2_delta,low,4,3,0.75,2,0.5,0,0.0,16.3,8.83,12.42
intervention_risk,ugh_v2_gamma,low,4,3,0.75,2,0.5,0,0.0,15.93,8.05,12.5
