evaluation_id,forecast_id,outcome_id,pair,strategy_kind,direction_hit,range_hit,close_error_bp,magnitude_error_bp,state_proxy_hit,mismatch_change_bp,realized_state_proxy,actual_state_change,disconfirmers_hit,disconfirmer_explained,evaluated_at_utc,theory_version,engine_version,schema_version,protocol_version
ev_fc_USDJPY_20260420T080000_v1_baseline_prev_day_direction_d2c55435b02bee56_oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a_v1_b72ed57f3f9fde82,fc_USDJPY_20260420T080000_v1_baseline_prev_day_direction_d2c55435b02bee56,oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a,USDJPY,baseline_prev_day_direction,False,,44.66241768404449,19.44014641851846,,,,,,False,2026-04-21T06:58:44.955481+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260420T080000_v1_baseline_random_walk_3b025072c2e5326e_oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a_v1_174d60e9ea087a71,fc_USDJPY_20260420T080000_v1_baseline_random_walk_3b025072c2e5326e,oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a,USDJPY,baseline_random_walk,False,,12.611135632763014,12.611135632763014,,,,,,False,2026-04-21T06:58:44.955481+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260420T080000_v1_baseline_simple_technical_09b14046e595d489_oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a_v1_7cc106048caf698a,fc_USDJPY_20260420T080000_v1_baseline_simple_technical_09b14046e595d489,oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a,USDJPY,baseline_simple_technical,False,,38.989897852628246,13.767626587102216,,,,,,False,2026-04-21T06:58:44.955481+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260420T080000_v1_ugh_800d35b88eee7706_oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a_v1_cd291aaac55b5b95,fc_USDJPY_20260420T080000_v1_ugh_800d35b88eee7706,oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a,USDJPY,ugh,False,True,12.796600916764168,12.42567034876186,True,12.796600916764168,setup,False,,False,2026-04-21T06:58:44.955481+00:00,v1,v1,v1,v1
