outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260409T080000_20260410T080000_v1_69eab1fa52d0e40f,USDJPY,2026-04-09T08:00:00+09:00,2026-04-10T08:00:00+09:00,158.55,159.29,158.43,158.94,up,24.597918637652874,0.8599999999999852,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
