outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260522T080000_20260525T080000_v1_6a33da218c261810,USDJPY,2026-05-22T08:00:00+09:00,2026-05-25T08:00:00+09:00,158.95,159.23,158.87,159.19,up,15.0990877634482,0.3599999999999852,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
