outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260901T080000_20260902T080000_v1_166453e47493bd9e,USDJPY,2026-09-01T08:00:00+09:00,2026-09-02T08:00:00+09:00,159.73,160.27,159.62,160.17,up,27.54648469291916,0.6500000000000057,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
