evaluation_id,forecast_id,outcome_id,pair,strategy_kind,direction_hit,range_hit,close_error_bp,magnitude_error_bp,state_proxy_hit,mismatch_change_bp,realized_state_proxy,actual_state_change,disconfirmers_hit,disconfirmer_explained,evaluated_at_utc,theory_version,engine_version,schema_version,protocol_version
ev_fc_USDJPY_20260323T080000_v1_baseline_prev_day_direction_51f3e30eba90bcea_oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670_v1_06ff8b72a2c92dd2,fc_USDJPY_20260323T080000_v1_baseline_prev_day_direction_51f3e30eba90bcea,oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670,USDJPY,baseline_prev_day_direction,False,,146.00242446989327,46.76865986745741,,,,,,False,2026-03-23T23:22:47.274091+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260323T080000_v1_baseline_random_walk_984e0f0852a85a2d_oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670_v1_e8ce2d23f4eea07c,fc_USDJPY_20260323T080000_v1_baseline_random_walk_984e0f0852a85a2d,oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670,USDJPY,baseline_random_walk,False,,49.616882301217935,49.616882301217935,,,,,,False,2026-03-23T23:22:47.274091+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260323T080000_v1_baseline_simple_technical_b93f275abbc5d648_oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670_v1_486001af9cdbf3a2,fc_USDJPY_20260323T080000_v1_baseline_simple_technical_b93f275abbc5d648,oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670,USDJPY,baseline_simple_technical,False,,90.3044511063004,8.929313496135457,,,,,,False,2026-03-23T23:22:47.274091+00:00,v1,v1,v1,v1
ev_fc_USDJPY_20260323T080000_v1_ugh_b5b51aca1ec03193_oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670_v1_11bc5fcbe8b54428,fc_USDJPY_20260323T080000_v1_ugh_b5b51aca1ec03193,oc_USDJPY_20260323T080000_20260324T080000_v1_0d2474d182a7d670,USDJPY,ugh,False,False,49.85075730121793,49.38300730121794,True,-49.85075730121793,setup,False,,False,2026-03-23T23:22:47.274091+00:00,v1,v1,v1,v1
