strategy_kind,observation_count,direction_hit_count,direction_hit_rate,range_hit_count,range_hit_rate,state_proxy_hit_count,state_proxy_hit_rate,mean_close_error_bp,median_close_error_bp,mean_magnitude_error_bp,last_updated_utc
baseline_prev_day_direction,40,20,0.5,,,,,38.65,26.82,23.21,2026-05-28T14:34:08Z
baseline_random_walk,40,0,0.0,,,,,24.61,16.77,24.61,2026-05-28T14:34:08Z
baseline_simple_technical,40,20,0.5,,,,,40.02,37.16,20.82,2026-05-28T14:34:08Z
ugh,26,12,0.4615,16,0.6154,26,1.0,27.34,18.64,27.18,2026-05-28T14:34:08Z
ugh_v2_alpha,14,8,0.5714,14,1.0,11,0.7857,19.54,17.09,14.9,2026-05-28T14:34:08Z
ugh_v2_beta,14,10,0.7143,14,1.0,12,0.8571,17.9,16.28,14.24,2026-05-28T14:34:08Z
ugh_v2_delta,14,10,0.7143,14,1.0,11,0.7857,18.75,16.25,15.02,2026-05-28T14:34:08Z
ugh_v2_gamma,14,9,0.6429,14,1.0,11,0.7857,19.04,16.61,14.68,2026-05-28T14:34:08Z
