strategy_kind,observation_count,direction_hit_count,direction_hit_rate,range_hit_count,range_hit_rate,state_proxy_hit_count,state_proxy_hit_rate,mean_close_error_bp,median_close_error_bp,mean_magnitude_error_bp,last_updated_utc
baseline_prev_day_direction,12,5,0.4167,,,,,67.63,52.28,36.59,2026-04-07T06:20:12Z
baseline_random_walk,12,0,0.0,,,,,34.93,30.7,34.93,2026-04-07T06:20:12Z
baseline_simple_technical,12,8,0.6667,,,,,39.64,30.48,24.25,2026-04-07T06:20:12Z
ugh,12,7,0.5833,6,0.5,12,1.0,34.89,30.47,34.73,2026-04-07T06:20:12Z
