strategy_kind,observation_count,direction_hit_count,direction_hit_rate,range_hit_count,range_hit_rate,state_proxy_hit_count,state_proxy_hit_rate,mean_close_error_bp,median_close_error_bp,mean_magnitude_error_bp,last_updated_utc
baseline_prev_day_direction,6,3,0.5,,,,,86.94,49.07,32.59,2026-03-29T23:22:55Z
baseline_random_walk,6,0,0.0,,,,,45.5,44.62,45.5,2026-03-29T23:22:55Z
baseline_simple_technical,6,5,0.8333,,,,,34.19,22.23,20.62,2026-03-29T23:22:55Z
ugh,6,5,0.8333,3,0.5,6,1.0,45.34,44.38,45.26,2026-03-29T23:22:55Z
