strategy_kind,observation_count,direction_hit_count,direction_hit_rate,range_hit_count,range_hit_rate,state_proxy_hit_count,state_proxy_hit_rate,mean_close_error_bp,median_close_error_bp,mean_magnitude_error_bp,last_updated_utc
baseline_prev_day_direction,23,10,0.4348,,,,,52.16,44.66,30.49,2026-04-22T08:48:44Z
baseline_random_walk,23,0,0.0,,,,,29.35,21.39,29.35,2026-04-22T08:48:44Z
baseline_simple_technical,23,13,0.5652,,,,,38.54,36.98,21.82,2026-04-22T08:48:44Z
ugh,23,11,0.4783,13,0.5652,23,1.0,29.35,21.49,29.18,2026-04-22T08:48:44Z
