strategy_kind,observation_count,direction_hit_count,direction_hit_rate,range_hit_count,range_hit_rate,state_proxy_hit_count,state_proxy_hit_rate,mean_close_error_bp,median_close_error_bp,mean_magnitude_error_bp,last_updated_utc
baseline_prev_day_direction,80,43,0.5375,,,,,33.8,24.0,22.21,2026-07-23T12:20:04Z
baseline_random_walk,80,0,0.0,,,,,21.29,15.2,21.29,2026-07-23T12:20:04Z
baseline_simple_technical,80,50,0.625,,,,,29.85,23.15,17.71,2026-07-23T12:20:04Z
ugh,26,12,0.4615,16,0.6154,26,1.0,27.34,18.64,27.18,2026-07-23T12:20:04Z
ugh_v2_alpha,54,34,0.6296,37,0.6852,33,0.6111,18.42,11.29,14.97,2026-07-23T12:20:04Z
ugh_v2_beta,54,34,0.6296,33,0.6111,35,0.6481,18.4,13.35,15.02,2026-07-23T12:20:04Z
ugh_v2_delta,54,35,0.6481,35,0.6481,35,0.6481,18.41,12.31,15.08,2026-07-23T12:20:04Z
ugh_v2_gamma,54,35,0.6481,38,0.7037,35,0.6481,18.24,11.78,14.93,2026-07-23T12:20:04Z
