strategy_kind,observation_count,direction_hit_count,direction_hit_rate,range_hit_count,range_hit_rate,state_proxy_hit_count,state_proxy_hit_rate,mean_close_error_bp,median_close_error_bp,mean_magnitude_error_bp,last_updated_utc
baseline_prev_day_direction,65,35,0.5385,,,,,31.42,20.69,19.9,2026-07-02T08:15:49Z
baseline_random_walk,65,0,0.0,,,,,20.47,15.3,20.47,2026-07-02T08:15:49Z
baseline_simple_technical,65,40,0.6154,,,,,29.97,23.53,16.88,2026-07-02T08:15:49Z
ugh,26,12,0.4615,16,0.6154,26,1.0,27.34,18.64,27.18,2026-07-02T08:15:49Z
ugh_v2_alpha,39,27,0.6923,31,0.7949,22,0.5641,15.23,10.85,11.79,2026-07-02T08:15:49Z
ugh_v2_beta,39,28,0.7179,27,0.6923,24,0.6154,14.82,11.07,11.68,2026-07-02T08:15:49Z
ugh_v2_delta,39,28,0.7179,29,0.7436,23,0.5897,15.07,11.67,11.92,2026-07-02T08:15:49Z
ugh_v2_gamma,39,28,0.7179,32,0.8205,24,0.6154,15.03,10.94,11.7,2026-07-02T08:15:49Z
