evaluation_id,forecast_id,outcome_id,pair,strategy_kind,direction_hit,range_hit,close_error_bp,magnitude_error_bp,state_proxy_hit,mismatch_change_bp,realized_state_proxy,actual_state_change,disconfirmers_hit,disconfirmer_explained,evaluated_at_utc,theory_version,engine_version,schema_version,protocol_version
ev_fc_USDJPY_20260611T080000_v1_baseline_prev_day_direction_0851ba6fd4926e04_oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15_v1_62d1096aed2c1f98,fc_USDJPY_20260611T080000_v1_baseline_prev_day_direction_0851ba6fd4926e04,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,USDJPY,baseline_prev_day_direction,False,,47.986890785430504,24.287252516751735,,,,,,False,2026-06-12T09:05:16.473953+00:00,v2,v2.3,v1,v1
ev_fc_USDJPY_20260611T080000_v1_baseline_random_walk_a0f6948144993617_oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15_v1_0ddc18cd117834a4,fc_USDJPY_20260611T080000_v1_baseline_random_walk_a0f6948144993617,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,USDJPY,baseline_random_walk,False,,36.13707165109112,36.13707165109112,,,,,,False,2026-06-12T09:05:16.473953+00:00,v2,v2.3,v1,v1
ev_fc_USDJPY_20260611T080000_v1_baseline_simple_technical_5e56dd82bf18e6db_oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15_v1_e021cf1389a7924d,fc_USDJPY_20260611T080000_v1_baseline_simple_technical_5e56dd82bf18e6db,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,USDJPY,baseline_simple_technical,False,,49.99873500088682,22.27540830129542,,,,,,False,2026-06-12T09:05:16.473953+00:00,v2,v2.3,v1,v1
ev_fc_USDJPY_20260611T080000_v1_ugh_v2_alpha_7b8c94dad43c332f_oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15_v1_b25794b50aa70f14,fc_USDJPY_20260611T080000_v1_ugh_v2_alpha_7b8c94dad43c332f,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,USDJPY,ugh_v2_alpha,False,False,43.46319329825013,28.810950003932103,False,-43.46319329825013,failure,True,,False,2026-06-12T09:05:16.473953+00:00,v2,v2.3,v1,v1
ev_fc_USDJPY_20260611T080000_v1_ugh_v2_beta_a031ca6a850e5268_oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15_v1_44e15fec18b8dc5d,fc_USDJPY_20260611T080000_v1_ugh_v2_beta_a031ca6a850e5268,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,USDJPY,ugh_v2_beta,False,False,44.2624559318128,28.011687370369437,False,-44.2624559318128,failure,True,,False,2026-06-12T09:05:16.473953+00:00,v2,v2.3,v1,v1
ev_fc_USDJPY_20260611T080000_v1_ugh_v2_delta_e818ca0e3593057a_oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15_v1_82a65a9f2d297f75,fc_USDJPY_20260611T080000_v1_ugh_v2_delta_e818ca0e3593057a,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,USDJPY,ugh_v2_delta,False,False,43.888814306267975,28.385328995914268,False,-43.888814306267975,failure,True,,False,2026-06-12T09:05:16.473953+00:00,v2,v2.3,v1,v1
ev_fc_USDJPY_20260611T080000_v1_ugh_v2_gamma_faafa3dc58369a2f_oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15_v1_873f994e0540fcaa,fc_USDJPY_20260611T080000_v1_ugh_v2_gamma_faafa3dc58369a2f,oc_USDJPY_20260611T080000_20260612T080000_v1_29941c0e869d1f15,USDJPY,ugh_v2_gamma,False,False,42.99986187068902,29.274281431493222,False,-42.99986187068902,failure,True,,False,2026-06-12T09:05:16.473953+00:00,v2,v2.3,v1,v1
