forecast_id,forecast_batch_id,pair,strategy_kind,as_of_jst,window_end_jst,forecast_direction,expected_close_change_bp,expected_range_low,expected_range_high,primary_question,dominant_state,prob_dormant,prob_setup,prob_fire,prob_expansion,prob_exhaustion,prob_failure,q_dir,q_strength,s_q,temporal_score,grv_raw,grv_lock,alignment,e_star,mismatch_px,mismatch_sem,conviction,urgency,disconfirmer_rule_count,theory_version,engine_version,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
fc_USDJPY_20260610T080000_v1_baseline_prev_day_direction_a46ae6601f188ea5,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,USDJPY,baseline_prev_day_direction,2026-06-10T08:00:00+09:00,2026-06-11T08:00:00+09:00,up,14.988758431177184,,,,,,,,,,,,,,,,,,,,,,,0,v2,v2.3,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260610T080000_v1_baseline_random_walk_19ed3c3fb8a3fa4b,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,USDJPY,baseline_random_walk,2026-06-10T08:00:00+09:00,2026-06-11T08:00:00+09:00,flat,0.0,,,,,,,,,,,,,,,,,,,,,,,0,v2,v2.3,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260610T080000_v1_baseline_simple_technical_2ea663b16b2c69e1,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,USDJPY,baseline_simple_technical,2026-06-10T08:00:00+09:00,2026-06-11T08:00:00+09:00,up,14.094097832510135,,,,,,,,,,,,,,,,,,,,,,,0,v2,v2.3,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260610T080000_v1_ugh_v2_alpha_993eafe6d9c0667b,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,USDJPY,ugh_v2_alpha,2026-06-10T08:00:00+09:00,2026-06-11T08:00:00+09:00,up,7.6244546105581446,160.3320889476183,160.63244256065153,auto,fire,0.0611706137042472,0.2926667137763282,0.3156503898052195,0.1560998831741666,0.10379138861488403,0.07062101092515462,positive,0.5325642482119542,0.8,1.0,0.11545795923870412,0.0067895247332597775,0.8733078192064089,0.6244886697370186,-0.37551133026298145,-0.05899945707947818,0.7325147230813667,0.8127208846268799,0,v2,v2.3,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260610T080000_v1_ugh_v2_beta_fdb70a0685768367,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,USDJPY,ugh_v2_beta,2026-06-10T08:00:00+09:00,2026-06-11T08:00:00+09:00,up,8.731375910132417,160.35567864598116,160.64435404220862,auto,fire,0.0607947014473601,0.2951337936868428,0.3123821072609843,0.16113038443708813,0.10315355857236871,0.06740545459535593,positive,0.5325642482119542,0.8,1.0,0.11545795923870412,0.0067895247332597775,0.8733078192064089,0.7081287828251607,-0.2918712171748393,-0.05899945707947818,0.749698231605177,0.8110025337744988,0,v2,v2.3,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260610T080000_v1_ugh_v2_delta_730f7f42418ab79d,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,USDJPY,ugh_v2_delta,2026-06-10T08:00:00+09:00,2026-06-11T08:00:00+09:00,up,8.205839511584836,160.3444922094119,160.6386854754037,auto,fire,0.06097492587747888,0.293985178107343,0.31400629370713123,0.15869392859755438,0.10345935481555822,0.06888031889493446,positive,0.5325642482119542,0.8,1.0,0.11545795923870412,0.0067895247332597775,0.8733078192064089,0.6686094573349143,-0.3313905426650857,-0.05899945707947818,0.741579152836103,0.8118144416514063,0,v2,v2.3,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
fc_USDJPY_20260610T080000_v1_ugh_v2_gamma_be8f3c854286ee57,fb_USDJPY_20260610T080000_v1_665a2eea6c4b0043,USDJPY,ugh_v2_gamma,2026-06-10T08:00:00+09:00,2026-06-11T08:00:00+09:00,up,7.238356014434009,160.32383523256325,160.6283133215317,auto,fire,0.061298379858971394,0.29176461981998214,0.3166494896097686,0.15443434473702464,0.10400817615082282,0.07184498982343049,positive,0.5325642482119542,0.8,1.0,0.11545795923870412,0.0067895247332597775,0.8733078192064089,0.5949489172743931,-0.40505108272560686,-0.05899945707947818,0.7264459055069828,0.8133277663843183,0,v2,v2.3,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
