outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260729T080000_20260730T080000_v1_a64350c40eaa8fa0,USDJPY,2026-07-29T08:00:00+09:00,2026-07-30T08:00:00+09:00,163.82,163.9,163.22,163.38,down,-26.858747405689034,0.6800000000000068,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
