outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,USDJPY,2026-06-24T08:00:00+09:00,2026-06-25T08:00:00+09:00,161.48,161.83,161.46,161.77,up,17.95888035670179,0.37000000000000455,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
