outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260603T080000_20260604T080000_v1_189b6b80903e2a36,USDJPY,2026-06-03T08:00:00+09:00,2026-06-04T08:00:00+09:00,159.89,160.09,159.35,160.03,up,8.756019763588391,0.7400000000000091,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
