outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,USDJPY,2026-05-12T08:00:00+09:00,2026-05-13T08:00:00+09:00,157.15,157.76,157.04,157.61,up,29.271396754693477,0.7199999999999989,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
