outcome_id,pair,window_start_jst,window_end_jst,realized_open,realized_high,realized_low,realized_close,realized_direction,realized_close_change_bp,realized_range_price,event_happened,event_tags,schema_version,protocol_version,market_data_vendor,market_data_feed_name,market_data_price_type,market_data_resolution,market_data_timezone
oc_USDJPY_20260325T080000_20260326T080000_v1_98b9b38d61b6c31d,USDJPY,2026-03-25T08:00:00+09:00,2026-03-26T08:00:00+09:00,158.69,159.5,158.55,159.46,up,48.522276135863024,0.9499999999999886,False,,v1,v1,alpha_vantage,FX_DAILY/USDJPY,mid,1d,UTC
